Company Name,Transaction Name URL,City,State,Country,Region,Organization_Industries,Organization_Name_URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency in USD,Announced Date
Pitch Inc.,https://www.crunchbase.com/funding_round/pitch-290a-seed--50a81cf9,Los Angeles,California,United States,North America,"Artificial Intelligence (AI), Mobile, Music, Music Education, Natural Language Processing, Software",https://www.crunchbase.com/organization/pitch-290a,Seed,843686,USD,843686,4/10/2024
Automated Architecture,https://www.crunchbase.com/funding_round/automated-architecture-seed--5117631d,Bristol,Bristol,City of,United Kingdom,"Architecture, Manufacturing, Robotics, Web Development",https://www.crunchbase.com/organization/automated-architecture,Seed,2600000,GBP,3327468,3/20/2024
Letz Technologies,https://www.crunchbase.com/funding_round/letz-technologies-pre-seed--513466c7,Weston,Florida,United States,North America,"EdTech, Software",https://www.crunchbase.com/organization/letz-technologies,Pre-Seed,350000,USD,350000,3/20/2024
Lumina,https://www.crunchbase.com/funding_round/lumina-c8aa-pre-seed--51629e7c,San Francisco,California,United States,North America,"Artificial Intelligence (AI), IT Infrastructure, Productivity Tools",https://www.crunchbase.com/organization/lumina-c8aa,Pre-Seed,500000,USD,500000,2/27/2024
Secret Agent Tech Solutions,https://www.crunchbase.com/funding_round/secret-agent-tech-solutions-seed--522a8c84,Little Rock,Arkansas,United States,North America,"Artificial Intelligence (AI), CRM, Insurance, SaaS, Software",https://www.crunchbase.com/organization/secret-agent-tech-solutions,Seed,0,NULL,0,3/20/2024
Imageryst,https://www.crunchbase.com/funding_round/imageryst-pre-seed--542ff6c3,Oviedo,Florida,United States,North America,"Artificial Intelligence (AI), Consulting, Drones, SaaS",https://www.crunchbase.com/organization/imageryst,Pre-Seed,500000,EUR,543085,3/19/2024
Infinity AI,https://www.crunchbase.com/funding_round/infinity-ai-pre-seed--548a0f18,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Database",https://www.crunchbase.com/organization/infinity-ai,Pre-Seed,500000,USD,500000,4/3/2024
TrojAI,https://www.crunchbase.com/funding_round/trojai-seed--54aeae4e,Saint John,New Brunswick,Canada,North America,"Apps, Artificial Intelligence (AI), Cyber Security, Information Technology, Machine Learning, Software, Web Development",https://www.crunchbase.com/organization/trojai,Seed,5750000,USD,5750000,4/3/2024
DoctorNow,https://www.crunchbase.com/funding_round/doctornow-b872-seed--55b0a98a,Bellevue,Washington,United States,North America,"Artificial Intelligence (AI), Document Management, Electronic Health Record (EHR), Machine Learning, Mobile Apps, Natural Language Processing, Software",https://www.crunchbase.com/organization/doctornow-b872,Seed,3585831,USD,3585831,3/7/2024
zerodivide.ai,https://www.crunchbase.com/funding_round/zerodivide-ai-seed--55ba88bc,Atlanta,Georgia,United States,North America,"Artificial Intelligence (AI), EdTech, Health Care, Software",https://www.crunchbase.com/organization/zerodivide-ai,Seed,100000,USD,100000,3/1/2024
SynthLabs,https://www.crunchbase.com/funding_round/synthlabs-seed--55e7ac42,San Francisco,California,United States,North America,Artificial Intelligence (AI),https://www.crunchbase.com/organization/synthlabs,Seed,0,NULL,0,2/29/2024
Ribit AI,https://www.crunchbase.com/funding_round/ribit-ai-seed--5666f7b8,Vancouver,British Columbia,Canada,North America,"Artificial Intelligence (AI), Automotive, Enterprise Software, SaaS",https://www.crunchbase.com/organization/ribit-ai,Seed,0,NULL,0,4/15/2024
Wetime,https://www.crunchbase.com/funding_round/wetime-pre-seed--56b56808,Oostkamp,West-Vlaanderen,Belgium,Europe,"Artificial Intelligence (AI), B2B, B2C, Hotel, Information Technology, Intelligent Systems, Leisure, Machine Learning, SaaS, Travel",https://www.crunchbase.com/organization/wetime,Pre-Seed,0,NULL,0,4/23/2024
Trevor AI,https://www.crunchbase.com/funding_round/trevor-a-i-seed--56c90396,Sofia,Grad Sofiya,Bulgaria,Europe,"Artificial Intelligence (AI), Machine Learning, Productivity Tools, Software",https://www.crunchbase.com/organization/trevor-a-i,Seed,0,NULL,0,3/15/2024
Paraspot AI,https://www.crunchbase.com/funding_round/paraspot-seed--56e14245,Berlin,Berlin,Germany,Europe,"Artificial Intelligence (AI), Computer Vision, Hospitality, Image Recognition, Logistics, Property Management, Real Estate, SaaS, Software",https://www.crunchbase.com/organization/paraspot,Seed,1320000,USD,1320000,3/8/2024
Paid.care,https://www.crunchbase.com/funding_round/paidcare-seed--573f7844,Bloomington,Indiana,United States,North America,"Home Health Care, Software",https://www.crunchbase.com/organization/paidcare,Seed,0,NULL,0,3/20/2024
Payclair,https://www.crunchbase.com/funding_round/payclair-seed--5755cfa8,Irvine,California,United States,North America,"Billing, Credit Cards, Debit Cards, Mobile Payments, Payments, SaaS, Transaction Processing",https://www.crunchbase.com/organization/payclair,Seed,250000,USD,250000,3/25/2024
Renterra,https://www.crunchbase.com/funding_round/renterra-seed--57c4569a,Chicago,Illinois,United States,North America,"Payments, Rental, Software",https://www.crunchbase.com/organization/renterra,Seed,3000000,USD,3000000,4/16/2024
AI Optics,https://www.crunchbase.com/funding_round/ai-optics-pre-seed--5803c2ed,New York,New York,United States,North America,"Artificial Intelligence (AI), Health Care, Medical Device",https://www.crunchbase.com/organization/ai-optics,Pre-Seed,100000,USD,100000,3/28/2024
G2 Reverse Logistics,https://www.crunchbase.com/funding_round/g2-reverse-logistics-seed--586b52d9,Pittsburgh,Pennsylvania,United States,North America,"E-Commerce, Predictive Analytics, Retail, Retail Technology, SaaS, Software, Supply Chain Management",https://www.crunchbase.com/organization/g2-reverse-logistics,Seed,9600000,USD,9600000,3/19/2024
Meticulate,https://www.crunchbase.com/funding_round/meticulate-pre-seed--58a7c426,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Finance, Generative AI",https://www.crunchbase.com/organization/meticulate,Pre-Seed,500000,USD,500000,4/3/2024
Stayf,https://www.crunchbase.com/funding_round/stayf-pre-seed--59b8bd29,Oxford,Oxfordshire,United Kingdom,Europe,"Enterprise Software, Personal Health, SaaS, Wellness",https://www.crunchbase.com/organization/stayf,Pre-Seed,650000,EUR,705339,3/26/2024
Amplifier Security,https://www.crunchbase.com/funding_round/amplifier-security-pre-seed--5a238490,San Francisco,California,United States,North America,"Network Security, Risk Management, Software",https://www.crunchbase.com/organization/amplifier-security,Pre-Seed,3300000,USD,3300000,4/24/2024
mPath Health,https://www.crunchbase.com/funding_round/dhn-solutions-seed--5a31872b,Winston Salem,North Carolina,United States,North America,"Health Care, Software",https://www.crunchbase.com/organization/dhn-solutions,Seed,706000,USD,706000,3/5/2024
Kontractify,https://www.crunchbase.com/funding_round/kontractify-pre-seed--5cb3d892,San Francisco,California,United States,North America,"SaaS, Security, Software",https://www.crunchbase.com/organization/kontractify,Pre-Seed,500000,USD,500000,2/27/2024
Mineral Forecast,https://www.crunchbase.com/funding_round/mineral-forecast-seed--5ccd65a1,Cambridge,Massachusetts,United States,North America,"Artificial Intelligence (AI), Mineral, Mining Technology",https://www.crunchbase.com/organization/mineral-forecast,Seed,0,NULL,0,2/26/2024
Greptile,https://www.crunchbase.com/funding_round/tabnam-pre-seed--5cd52ab8,San Francisco,California,United States,North America,"Enterprise Software, Machine Learning, Software",https://www.crunchbase.com/organization/tabnam,Pre-Seed,500000,USD,500000,4/3/2024
Hona AI,https://www.crunchbase.com/funding_round/hona-ai-pre-seed--5def7416,San Francisco,California,United States,North America,"Electronic Health Record (EHR), Medical, Software",https://www.crunchbase.com/organization/hona-ai,Pre-Seed,500000,USD,500000,4/3/2024
ProSentry,https://www.crunchbase.com/funding_round/prosentry-seed--5e3b41bb,New York,New York,United States,North America,"Building Maintenance, SaaS, Smart Building, Software",https://www.crunchbase.com/organization/prosentry,Seed,3224999,USD,3224999,3/13/2024
enuncia.AI,https://www.crunchbase.com/funding_round/enuncia-ai-seed--5e5fe733,Berlin,Berlin,Germany,Europe,Software,https://www.crunchbase.com/organization/enuncia-ai,Seed,150000,EUR,162875,3/23/2024
Big Sur AI,https://www.crunchbase.com/funding_round/big-sur-ai-seed--5e6de1c7,Mountain View,California,United States,North America,"Artificial Intelligence (AI), E-Commerce Platforms, Software",https://www.crunchbase.com/organization/big-sur-ai,Seed,6900000,USD,6900000,3/13/2024
Parkusher,https://www.crunchbase.com/funding_round/parkusher-seed--5eda3c5c,Montreal,Quebec,Canada,North America,"Artificial Intelligence (AI), Generative AI, Mobile Apps, Parking",https://www.crunchbase.com/organization/parkusher,Seed,15000,CAD,11050,4/1/2024
Keplero AI,https://www.crunchbase.com/funding_round/keplero-ai-seed--5edc6f77,Latina,Lazio,Italy,Europe,"Artificial Intelligence (AI), Service Industry",https://www.crunchbase.com/organization/keplero-ai,Seed,400000,EUR,437502,3/20/2024
Lumona,https://www.crunchbase.com/funding_round/lumona-pre-seed--6024e52b,San Francisco,California,United States,North America,"Consumer, Information Technology, Software",https://www.crunchbase.com/organization/lumona,Pre-Seed,500000,USD,500000,3/1/2024
Ecosmic,https://www.crunchbase.com/funding_round/ecosmic-pre-seed--6034e551,Torino,Piemonte,Italy,Europe,"Aerospace, Software, Sustainability",https://www.crunchbase.com/organization/ecosmic,Pre-Seed,1100000,EUR,1172424,4/23/2024
Lemon,https://www.crunchbase.com/funding_round/lemon-9474-pre-seed--609c0939,London,England,United Kingdom,Europe,"FinTech, Payments, SaaS, Software",https://www.crunchbase.com/organization/lemon-9474,Pre-Seed,500000,GBP,621775,4/18/2024
ECEON Robotics,https://www.crunchbase.com/funding_round/eceon-pre-seed--610d8759,Cologne,Nordrhein-Westfalen,Germany,Europe,"Artificial Intelligence (AI), Industrial Automation, Logistics, Robotics",https://www.crunchbase.com/organization/eceon,Pre-Seed,0,NULL,0,3/1/2024
Stell,https://www.crunchbase.com/funding_round/stell-bd42-seed--62131ab2,Venice,California,United States,North America,"Document Management, Document Preparation, Software",https://www.crunchbase.com/organization/stell-bd42,Seed,4000000,USD,4000000,2/1/2024
Emely AI,https://www.crunchbase.com/funding_round/emely-ai-pre-seed--63309121,New York,New York,United States,North America,"Artificial Intelligence (AI), Health Care, Medical",https://www.crunchbase.com/organization/emely-ai,Pre-Seed,480000,EUR,511591,4/13/2024
thorntale,https://www.crunchbase.com/funding_round/thorntale-pre-seed--63425f79,San Francisco,California,United States,North America,"B2B, Internet, SaaS, Software",https://www.crunchbase.com/organization/thorntale,Pre-Seed,500000,USD,500000,2/27/2024
SilkPLM,https://www.crunchbase.com/funding_round/silkplm-seed--635fcde5,KrakÃ³w,Malopolskie,Poland,Europe,"B2B, Cosmetics, Enterprise Software, Fashion, Home Decor, SaaS",https://www.crunchbase.com/organization/silkplm,Seed,600000,EUR,652971,3/14/2024
Taiki,https://www.crunchbase.com/funding_round/taiki-acec-pre-seed--63984dc9,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Data Center, Internet",https://www.crunchbase.com/organization/taiki-acec,Pre-Seed,500000,USD,500000,3/1/2024
Resrcle,https://www.crunchbase.com/funding_round/resrcle-pre-seed--63de06a4,Rome,Lazio,Italy,Europe,"Blockchain, CleanTech, Consulting, CRM, Sustainability, Textiles",https://www.crunchbase.com/organization/resrcle,Pre-Seed,80000,EUR,87445,3/11/2024
Tabs,https://www.crunchbase.com/funding_round/tabs-03d6-seed--63fc97b1,New York,New York,United States,North America,"Artificial Intelligence (AI), Software",https://www.crunchbase.com/organization/tabs-03d6,Seed,7000000,USD,7000000,4/11/2024
PeerDB,https://www.crunchbase.com/funding_round/peerdb-seed--641fe93a,San Carlos,California,United States,North America,"Big Data, Data Integration, Database, Real Time",https://www.crunchbase.com/organization/peerdb,Seed,3600000,USD,3600000,4/11/2024
Uptime Industries,https://www.crunchbase.com/funding_round/uptime-industries-seed--647dbdce,New York,New York,United States,North America,"Artificial Intelligence (AI), Computer, Developer APIs, Generative AI, Natural Language Processing",https://www.crunchbase.com/organization/uptime-industries,Seed,2000000,USD,2000000,2/1/2024
SynthLabs,https://www.crunchbase.com/funding_round/synthlabs-pre-seed--648cfc04,San Francisco,California,United States,North America,Artificial Intelligence (AI),https://www.crunchbase.com/organization/synthlabs,Pre-Seed,0,NULL,0,2/28/2024
Airnguru S.A.,https://www.crunchbase.com/funding_round/airnguru-s-a-seed--648de743,Santiago,Region Metropolitana,Chile,South America,"Air Transportation, Big Data, Business Intelligence, Information Technology, SaaS",https://www.crunchbase.com/organization/airnguru-s-a,Seed,1000000,USD,1000000,3/12/2024
Retell AI,https://www.crunchbase.com/funding_round/retell-ai-seed--65028603,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Audio, Developer APIs, Developer Tools",https://www.crunchbase.com/organization/retell-ai,Seed,4125000,USD,4125000,4/3/2024
MathDash,https://www.crunchbase.com/funding_round/mathdash-pre-seed--6578f21f,New York,New York,United States,North America,"Consumer, E-Learning, Education, Gaming",https://www.crunchbase.com/organization/mathdash,Pre-Seed,500000,USD,500000,4/3/2024
Aloen,https://www.crunchbase.com/funding_round/aloen-987c-pre-seed--66381dea,Toulouse,Midi-Pyrenees,France,Europe,"Software, Training",https://www.crunchbase.com/organization/aloen-987c,Pre-Seed,410000,EUR,444589,4/5/2024
Danswer,https://www.crunchbase.com/funding_round/danswer-pre-seed--66504c33,San Francisco,California,United States,North America,"Generative AI, Information Technology, Natural Language Processing",https://www.crunchbase.com/organization/danswer,Pre-Seed,500000,USD,500000,4/3/2024
ComexPoint,https://www.crunchbase.com/funding_round/comexpoint-pre-seed--66601c44,ViÃ±a Del Mar,Valparaiso,Chile,South America,"E-Commerce, Freight Service, Insurance, Last Mile Transportation, Logistics, Shipping, Software, Supply Chain Management, Transportation",https://www.crunchbase.com/organization/comexpoint,Pre-Seed,138000,USD,138000,3/4/2024
Trieve,https://www.crunchbase.com/funding_round/trieve-pre-seed--66c0e00c,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Information Technology, Internet",https://www.crunchbase.com/organization/trieve,Pre-Seed,500000,USD,500000,4/3/2024
HrPanda,https://www.crunchbase.com/funding_round/hrpanda-seed--66dca133,Bornova,Izmir,Turkey,Europe,"Collaboration, Human Resources, Software",https://www.crunchbase.com/organization/hrpanda,Seed,250000,USD,250000,3/14/2024
